paper_id,title,technology_term,control_term,retained
581,The Brain Needs a Body: Stabilizing Long-Horizon Reasoning with Kinematic Control,True,True,True
582,Large Language Models as General Pattern Machines,True,True,True
585,Cognitive Platform Engineering: LLM-Augmented Infrastructure Automation for Autonomous Data-Intensive Systems,True,True,True
587,"Generative AI for Sustainable Smart Environments: A Review of Energy Systems, Buildings, and User-Centric Decision-Making",True,True,True
589,Multi-Modal Foundation Models for Space-Air-Ground Integrated 6G and Beyond Networks: A Survey and Tutorial,True,True,True
590,Novel AI Architectures for Intelligent Telecom Network Control,True,True,True
591,Improving Cybersecurity Defense Towards a Unified Method of Artificial Immunity,True,True,True
593,LASSA Architecture-Based Autonomous Fault-Tolerant Control of Unmanned Underwater Vehicles,True,True,True
594,"From Language Models to Agentic AI: A Survey of Autonomous, Action-Enabled, and Collaborative LLM Agents",True,True,True
595,State Machine Structured Agents for Physical Science Reasoning,True,True,True
596,Closed-Loop LLM Co-Pilots for Digital Agriculture,True,True,True
597,The Agentic Memory Dilemma: Designing the First True Working Memory System for AI Agents,True,True,True
598,ForestGPT and Beyond: A Trustworthy Domain-Specific Large Language Model Paving the Way to Forestry 5.0,True,True,True
599,"LLM-Centric Agentic AI for UAV Swarms: Architecture, Enabling Technologies, and Open Problems",True,True,True
602,LLMs as Hackers: Autonomous Linux Privilege Escalation Attacks,True,True,True
604,Telemetry and Agentic AI: Foundations for Optical Network Automation,True,True,True
605,Blockchain-Enabled Artificial Intelligence and AI Agents for Secure Data Sharing and Cybersecurity Applications,True,True,True
606,Toward Securing AI Agents Like Operating Systems,True,True,True
608,Enactive Cognitive Architectures for LLMs: A Homeostatic Approach to Functional Teleology and Algorithmic Individuation,True,True,True
612,Toward a Modular Architecture for Embedded AI Agent Systems at the Edge,True,True,True
613,"Integrating Large Language Models into Traffic Systems: Integration Levels, Capability Boundaries, and an Information-Theoretic Perspective",True,True,True
615,Safe integration of Large Language Models into industrial process control: a multi-agent architecture with P&ID-grounded validation,True,True,True
620,Safety Sidecar: Reflection-Driven Runtime Control for Safer Agents,True,True,True
621,LLM-based Multi-Agent Reinforcement Learning: Current and Future Directions,True,True,True
622,Autonomous Information Seeking: A Roadmap for Agentic Recommender Systems,True,True,True
624,"Intelligent ICT Systems: Architectures, Agentic Autonomy, Green Networks, and the 2026–2030 Cognitive Horizon",True,True,True
625,Graph Engineering in the Era of LLM Agents: From Individual Intelligence to System Intelligence,True,True,True
626,"Agentic Artificial Intelligence for Smart Grids: A Comprehensive Review of Autonomous, Safe, and Explainable Control Frameworks",True,True,True
628,Large Language Models In High-Level Software Testing : A Literature Review,True,True,True
629,EvoPINN: Agentic Discovery of Executable Algorithms for Physics-Informed Neural Networks,True,True,True
630,Agentic AI in Healthcare and Medicine: A Seven-Dimensional Taxonomy for Empirical Evaluation of LLM-Based Agents,True,True,True
631,Orchestrating Intelligence: A Framework for Dynamic Task Decomposition and Role Specialization in Multi-Agent Generative AI Systems,True,True,True
633,Hybrid AI and LLM-Enabled Agent-Based Real-Time Decision Support Architecture for Industrial Batch Processes: A Clean-in-Place Case Study,True,True,True
634,AerialClaw: An Open-Source Framework for LLM-Driven Autonomous Aerial Agents,True,True,True
635,EvoRIC: Reinforcement Learning Fine-Tuned LLM-empowered RAN Intelligent Control Toward Autonomous O-RAN,True,True,True
637,Critique of Agent Model,True,True,True
638,"""ATX-1 v2.4: AEGIS Threat Matrix for Agentic AI Systems""",True,True,True
639,"Remember, Don't Re-read: Stateful ReAct Agents for Token-Efficient Autonomous Experimentation",True,True,True
640,"Vision-Based Navigation and Perception for Autonomous Robots: Sensors, SLAM, Control Strategies, and Cross-Domain Applications—A Review",True,True,True
641,Autonomous Infrastructure Provisioning Using AI-Driven DevOps Automation Framework,True,True,True
647,RACAS: Controlling Diverse Robots With a Single Agentic System,True,True,True
649,The evolution of digital twins from reactive to agentic systems,True,True,True
651,Vision-Language Navigation for Aerial Robots: Towards the Era of Large Language Models,True,True,True
656,An Adaptive LLM-Based Agent Framework with Self-Extending Tool Library for Automated Building Code Compliance Checking,True,True,True
659,TT-Distill: Test-Time Distillation Architecture via Latent Communication for Autonomous Agents,True,True,True
660,The Dual-State Architecture for Reliable LLM Agents,True,True,True
661,"A Review on Agent-to-Agent Protocol: Concept, State-of-the-art, Challenges and Future Directions",True,True,True
662,Anomaly Detection in Industrial Pumps Using Streaming Sensor Data,True,True,True
663,Recursive Governance: A Graph-Theoretic Framework for Risk Propagation and Drift Detection in Agentic AI Systems,True,True,True
666,Breaking the Loop: AWARE is the New MAPE-K,True,True,True
667,ATLASky-AI: An Adaptive Multi-Agent Framework for Autonomous 4D Knowledge Verification in Aerospace,True,True,True
673,RB-LLM Control: An intelligent control framework with rule-based large language model decision-making,True,True,True
674,OpenAaaS: An Open Agent-as-a-Service Framework for Distributed Materials-Informatics Research,True,True,True
678,An Agentic AI Framework for Autonomous Performance Tuning and Graph Optimization in High- Dimensional Vector Databases,True,True,True
679,"Machine Learning for Robotics: Algorithms, Applications, and Emerging Trends",True,True,True
686,AI Agent Communications in the Future Internet -- Paving A Path toward Agentic Web,True,True,True
689,Ethical perspectives on deployment of large language model agents in biomedicine: a survey,True,True,True
690,Future Factories With 6G: Agentic AI and Cyber–Physical Digital Twins,True,True,True
691,A self-correcting multi-agent LLM framework for language-based physics simulation and explanation,True,True,True
692,Autonomous mobile robotics in smart warehousing: a cyber-physical systems approach to inventory management,True,True,True
699,"Human-Centered AI for Decision Support Systems: A Systematic Review of Application Domains, Architecture Designs, Current Trends and Future Directions",True,True,True
702,LangChain vs. LangGraph vs. LangSmith: Taxonomies of Agentic AI Toolchains for End-to-End Orchestration,True,True,True
709,ComoRAG: A Cognitive-Inspired Memory-Organized RAG for Stateful Long Narrative Reasoning,True,True,True
713,An agent-Based service architecture for smart greenhouses: Telemetry analytics and decision support with RAG-grounded LLM agents,True,True,True
714,Evaluation-Driven Development and Operations of LLM Agents: A Process Model and Reference Architecture,True,True,True
726,Understanding World or Predicting Future? A Comprehensive Survey of World Models,True,True,True
731,"From Concrete to Code: A Survey of AI-Driven Transportation Infrastructure, Security, and Human Interaction",True,True,True
735,AGORA: Agentic Green Orchestration Architecture for Beyond 5G Networks,True,True,True
737,Grounding Language with Visual Affordances over Unstructured Data,True,True,True
738,Intent-based Network Management,True,True,True
740,ModuLoop: Low-Level Code Generation Using Modular Synthesizer and Closed-Loop Debugger for Robotic Control,True,True,True
741,MEMORY ARCHITECTURE IN S-AI-GPT: FROM CONTEXTUAL ADAPTATION TO HORMONAL MODULATION,True,True,True
742,From Prompts to Paths: Large Language Models for Zero-Shot Planning and Simulation,True,True,True
743,ReAct: Synergizing Reasoning and Acting in Language Models,True,True,True
746,GEM: Graph-Enhanced Mixture-of-Experts with ReAct Agents for Dialogue State Tracking,True,True,True
752,On the Brittle Foundations of ReAct Prompting for Agentic Large Language Models,True,True,True
754,ReAct Meets ActRe: When Language Agents Enjoy Training Data Autonomy,True,True,True
797,"Towards Autonomous Agents: Adaptive-planning, Reasoning, and Acting in Language Models",True,True,True
823,Hierarchical Character Embeddings: Learning Phonological and Semantic Representations in Languages of Logographic Origin using Recursive Neural Networks,True,True,True
825,PRACT: Optimizing Principled Reasoning and Acting of LLM Agent,True,True,True
826,Breaking ReAct Agents: Foot-in-the-Door Attack Will Get You In,True,True,True
834,mCLM: A Modular Chemical Language Model that Generates Functional and Makeable Molecules,True,True,True
836,Multi-Agent Robotic Control with Onboard Vision-Language Models,True,True,True
838,Implicit Behavioral Alignment of Language Agents in High-Stakes Crowd Simulations,True,True,True
840,"Foundation-Model-Based Agents in Industrial Automation: Purposes, Capabilities, and Open Challenges",True,True,True
845,Exploring ReAct Prompting for Task-Oriented Dialogue: Insights and Shortcomings,True,True,True
847,Code as Agent Harness,True,True,True
851,CP-Agent: A Calibrated Risk-Controlled Agent for Feedback-Driven Competitive Programming,True,True,True
852,From LLM to Conversational Agent: A Memory Enhanced Architecture with Fine-Tuning of Large Language Models,True,True,True
859,The Geometry of Dialogue: Graphing Language Models to Reveal Synergistic Teams for Multi-Agent Collaboration,True,True,True
862,Agent Banana: High-Fidelity Image Editing with Agentic Thinking and Tooling,True,True,True
863,Towards Reducing Foreign Language Anxiety Using Level-Appropriate Embodied Conversational Agents,True,True,True
865,Learning Evolving Latent Strategies for Multi-Agent Language Systems without Model Fine-Tuning,True,True,True
870,Model Merging to Maintain Language-Only Performance in Developmentally Plausible Multimodal Models,True,True,True
872,DLLM-Searcher: Adapting Diffusion Large Language Model for Search Agents,True,True,True
873,Language Models as Agent Models,True,True,True
879,Towards Uncertainty-Aware Language Agent,True,True,True
887,Unify-Agent: A Unified Multimodal Agent for World-Grounded Image Synthesis,True,True,True
892,RA-Gen: A Controllable Code Generation Framework Using ReAct for Multi-Agent Task Execution,True,True,True
893,Adaptive Reasoning and Acting in Medical Language Agents,True,True,True
894,Motion-Agent: A Conversational Framework for Human Motion Generation with LLMs,True,True,True
897,ReST meets ReAct: Self-Improvement for Multi-Step Reasoning LLM Agent,True,True,True
901,Behavior Trees Enable Structured Programming of Language Model Agents,True,True,True
903,"Multi-Paradigm Agent Interaction in Practice:A Systematic Analysis of Generator-Evaluator, ReAct Loop,and Adversarial Evaluation in the buddyMe Framework",True,True,True
906,"Can Language Models Be Tricked by Language Illusions? Easier with Syntax, Harder with Semantics",True,True,True
908,RF-Agent: Automated Reward Function Design via Language Agent Tree Search,True,True,True
913,Prime Agent: A Self-Improving RLM Harness,True,True,True
915,Agent-R1: A Unified and Modular Framework for Agentic Reinforcement Learning,True,True,True
916,DocArena: Turning Raw Documents into Controllable Training Environments for Document Search Agents,True,True,True
930,Agent-BRACE: Decoupling Beliefs from Actions in Long-Horizon Tasks via Verbalized State Uncertainty,True,True,True
933,Auxiliary task demands mask the capabilities of smaller language models,True,True,True
