paper_id,axis,value
1422,evaluation_strategy,benchmark
1422,human_role,fully_autonomous
1422,venue_type,preprint
1429,loop_mechanism,deliberative_search
1429,contribution_type,method
1429,research_type,validation_research
1429,evaluation_strategy,benchmark
1429,human_role,fully_autonomous
1429,venue_type,preprint
1432,loop_mechanism,multi_agent_coordination
1432,contribution_type,method
1432,research_type,validation_research
1432,evaluation_strategy,benchmark
1432,human_role,fully_autonomous
1432,venue_type,preprint
1433,loop_mechanism,deliberative_search
1433,contribution_type,method
1433,research_type,validation_research
1433,evaluation_strategy,benchmark
1433,human_role,fully_autonomous
1433,venue_type,preprint
1442,loop_mechanism,self_evolution
1442,contribution_type,method
1442,research_type,validation_research
1442,evaluation_strategy,benchmark
1442,human_role,fully_autonomous
1442,venue_type,preprint
1449,loop_mechanism,deliberative_search
1449,contribution_type,method
1449,research_type,validation_research
1449,evaluation_strategy,benchmark
1449,human_role,fully_autonomous
1449,venue_type,preprint
1450,loop_mechanism,critique_and_revision
1450,contribution_type,method
1450,research_type,validation_research
1450,evaluation_strategy,controlled_experiment
1450,human_role,fully_autonomous
1450,venue_type,conference
1452,loop_mechanism,critique_and_revision
1452,contribution_type,tool
1452,research_type,validation_research
1452,evaluation_strategy,benchmark
1452,human_role,fully_autonomous
1452,venue_type,preprint
1456,loop_mechanism,critique_and_revision
1456,contribution_type,method
1456,research_type,validation_research
1456,evaluation_strategy,benchmark
1456,human_role,fully_autonomous
1456,venue_type,conference
1458,loop_mechanism,planning_and_control_flow
1458,contribution_type,method
1458,research_type,validation_research
1458,evaluation_strategy,benchmark
1458,human_role,human_in_the_loop
1458,venue_type,preprint
1459,loop_mechanism,verification_and_gating
1459,contribution_type,method
1459,research_type,validation_research
1459,evaluation_strategy,benchmark
1459,human_role,fully_autonomous
1459,venue_type,conference
1461,loop_mechanism,deliberative_search
1461,contribution_type,model
1461,research_type,validation_research
1461,evaluation_strategy,controlled_experiment
1461,human_role,fully_autonomous
1461,venue_type,conference
1465,loop_mechanism,critique_and_revision
1465,contribution_type,method
1465,research_type,validation_research
1465,evaluation_strategy,benchmark
1465,human_role,fully_autonomous
1465,venue_type,conference
1471,loop_mechanism,critique_and_revision
1471,contribution_type,method
1471,research_type,validation_research
1471,evaluation_strategy,benchmark
1471,human_role,fully_autonomous
1471,venue_type,preprint
1472,loop_mechanism,self_evolution
1472,contribution_type,method
1472,research_type,validation_research
1472,evaluation_strategy,benchmark
1472,human_role,fully_autonomous
1472,venue_type,conference
1475,loop_mechanism,critique_and_revision
1475,contribution_type,method
1475,research_type,validation_research
1475,evaluation_strategy,human_study
1475,human_role,fully_autonomous
1475,venue_type,conference
1479,loop_mechanism,critique_and_revision
1479,contribution_type,method
1479,research_type,validation_research
1479,evaluation_strategy,benchmark
1479,human_role,fully_autonomous
1479,venue_type,conference
1483,loop_mechanism,deliberative_search
1483,contribution_type,method
1483,research_type,validation_research
1483,evaluation_strategy,benchmark
1483,human_role,fully_autonomous
1483,venue_type,preprint
1485,loop_mechanism,verification_and_gating
1485,contribution_type,method
1485,research_type,validation_research
1485,evaluation_strategy,benchmark
1485,human_role,fully_autonomous
1485,venue_type,preprint
1487,loop_mechanism,loop_evaluation_and_diagnosis
1487,contribution_type,tool
1487,research_type,validation_research
1487,evaluation_strategy,benchmark
1487,human_role,not_specified
1487,venue_type,conference
1496,loop_mechanism,self_evolution
1496,contribution_type,method
1496,research_type,validation_research
1496,evaluation_strategy,benchmark
1496,human_role,fully_autonomous
1496,venue_type,preprint
1505,loop_mechanism,critique_and_revision
1505,contribution_type,method
1505,research_type,validation_research
1505,evaluation_strategy,benchmark
1505,human_role,fully_autonomous
1505,venue_type,preprint
1512,loop_mechanism,verification_and_gating
1512,contribution_type,method
1512,research_type,validation_research
1512,evaluation_strategy,benchmark
1512,human_role,fully_autonomous
1512,venue_type,preprint
1514,loop_mechanism,verification_and_gating
1514,contribution_type,method
1514,research_type,validation_research
1514,evaluation_strategy,benchmark
1514,human_role,fully_autonomous
1514,venue_type,preprint
1517,loop_mechanism,critique_and_revision
1517,contribution_type,method
1517,research_type,validation_research
1517,evaluation_strategy,benchmark
1517,human_role,fully_autonomous
1517,venue_type,preprint
1531,loop_mechanism,self_evolution
1531,contribution_type,method
1531,research_type,validation_research
1531,evaluation_strategy,benchmark
1531,human_role,fully_autonomous
1531,venue_type,preprint
1548,loop_mechanism,self_evolution
1548,contribution_type,method
1548,research_type,validation_research
1548,evaluation_strategy,benchmark
1548,human_role,fully_autonomous
1548,venue_type,preprint
1553,loop_mechanism,budget_and_termination_control
1553,contribution_type,model
1553,research_type,validation_research
1553,evaluation_strategy,benchmark
1553,human_role,fully_autonomous
1553,venue_type,preprint
1554,loop_mechanism,critique_and_revision
1554,contribution_type,metric
1554,research_type,validation_research
1554,evaluation_strategy,controlled_experiment
1554,human_role,fully_autonomous
1554,venue_type,preprint
1555,loop_mechanism,critique_and_revision
1555,contribution_type,method
1555,research_type,validation_research
1555,evaluation_strategy,benchmark
1555,human_role,fully_autonomous
1555,venue_type,preprint
1556,loop_mechanism,critique_and_revision
1556,contribution_type,method
1556,research_type,validation_research
1556,evaluation_strategy,benchmark
1556,human_role,fully_autonomous
1556,venue_type,preprint
1564,loop_mechanism,critique_and_revision
1564,contribution_type,model
1564,research_type,validation_research
1564,evaluation_strategy,controlled_experiment
1564,human_role,fully_autonomous
1564,venue_type,preprint
1566,loop_mechanism,critique_and_revision
1566,contribution_type,model
1566,research_type,validation_research
1566,evaluation_strategy,controlled_experiment
1566,human_role,fully_autonomous
1566,venue_type,preprint
1567,loop_mechanism,planning_and_control_flow
1567,contribution_type,method
1567,research_type,validation_research
1567,evaluation_strategy,benchmark
1567,human_role,fully_autonomous
1567,venue_type,preprint
1573,loop_mechanism,critique_and_revision
1573,contribution_type,method
1573,research_type,validation_research
1573,evaluation_strategy,benchmark
1573,human_role,fully_autonomous
1573,venue_type,preprint
1574,loop_mechanism,critique_and_revision
1574,contribution_type,model
1574,research_type,validation_research
1574,evaluation_strategy,controlled_experiment
1574,human_role,fully_autonomous
1574,venue_type,preprint
1579,loop_mechanism,critique_and_revision
1579,contribution_type,model
1579,research_type,validation_research
1579,evaluation_strategy,controlled_experiment
1579,human_role,fully_autonomous
1579,venue_type,preprint
1581,loop_mechanism,loop_evaluation_and_diagnosis
1581,contribution_type,tool
1581,research_type,validation_research
1581,evaluation_strategy,benchmark
1581,human_role,fully_autonomous
1581,venue_type,preprint
1594,loop_mechanism,verification_and_gating
1594,contribution_type,method
1594,research_type,validation_research
1594,evaluation_strategy,benchmark
1594,human_role,fully_autonomous
1594,venue_type,preprint
1599,loop_mechanism,critique_and_revision
1599,contribution_type,method
1599,research_type,validation_research
1599,evaluation_strategy,benchmark
1599,human_role,fully_autonomous
1599,venue_type,preprint
1602,loop_mechanism,critique_and_revision
1602,contribution_type,method
1602,research_type,validation_research
1602,evaluation_strategy,controlled_experiment
1602,human_role,fully_autonomous
1602,venue_type,preprint
1606,loop_mechanism,critique_and_revision
1606,contribution_type,model
1606,research_type,validation_research
1606,evaluation_strategy,benchmark
1606,human_role,fully_autonomous
1606,venue_type,preprint
1607,loop_mechanism,critique_and_revision
1607,contribution_type,model
1607,research_type,validation_research
1607,evaluation_strategy,controlled_experiment
1607,human_role,fully_autonomous
1607,venue_type,preprint
1610,loop_mechanism,critique_and_revision
1610,contribution_type,model
1610,research_type,validation_research
1610,evaluation_strategy,controlled_experiment
1610,human_role,fully_autonomous
1610,venue_type,preprint
1615,loop_mechanism,verification_and_gating
1615,contribution_type,method
1615,research_type,validation_research
1615,evaluation_strategy,benchmark
1615,human_role,fully_autonomous
1615,venue_type,preprint
1618,loop_mechanism,self_evolution
1618,contribution_type,method
1618,research_type,validation_research
1618,evaluation_strategy,benchmark
1618,human_role,fully_autonomous
1618,venue_type,preprint
1636,loop_mechanism,critique_and_revision
1636,contribution_type,method
1636,research_type,validation_research
1636,evaluation_strategy,benchmark
1636,human_role,fully_autonomous
